video_id,author,comment_text,like_count,published_at
V3ofduTWkAQ,@RayaneLimadeOliveira-m7o,hrefhttpswwwyoutubecomwatchvvofdutwkaqamptamas ai falando pra gui pedir namoro,0,2025-07-09T17:23:27Z
V3ofduTWkAQ,@Thilasophia5778,mano fico chocada assim eo primeiro beijo juliana guilhermeee ju fala sao amigos parece sao namorados sao namorados aiii issssooo tudoooooo,1,2025-07-09T16:11:47Z
V3ofduTWkAQ,@Thilasophia5778,mae sabe sera,1,2025-07-09T16:07:33Z
V3ofduTWkAQ,@RebecaSalvador-rq7vh,casal fofo,0,2025-07-09T16:06:57Z
V3ofduTWkAQ,@MariaSilva-w6p5c,jg,0,2025-07-09T13:45:11Z
V3ofduTWkAQ,@MariaSilva-w6p5c,hrefhttpwwwyoutubecomresultssearchqueryjujua guilherme,0,2025-07-09T13:44:35Z
V3ofduTWkAQ,@AylaConceição-n4f,casal perfeito vei,0,2025-07-09T13:04:41Z
V3ofduTWkAQ,@EduardoMiguel-b8g,hrefhttpswwwyoutubecomwatchvvofdutwkaqampta,0,2025-07-09T04:10:14Z
V3ofduTWkAQ,@EllenSaldanha-t5y,to chocada perdi live triste tempo surpresa,0,2025-07-09T03:38:01Z
V3ofduTWkAQ,@EllenSaldanha-t5y,gui pede ju namoro favor,0,2025-07-09T03:36:16Z
V3ofduTWkAQ,@milenedesamagrelyhu2326,kkkkkkkkkkkkkk,0,2025-07-09T03:36:10Z
V3ofduTWkAQ,@EllenSaldanha-t5y,gente to louca pra ver gui pedindo ju namoro jugui julerme,0,2025-07-09T03:35:18Z
V3ofduTWkAQ,@ManuellaTosta,melhor casal lindos notaaa ju amo casal jugui,0,2025-07-09T02:53:13Z
V3ofduTWkAQ,@GilvaniaMota-s9o,lanca musica vcs dois comecando casal perfeito,0,2025-07-09T01:12:04Z
V3ofduTWkAQ,@RuivanAlmeidaSaoJose,gui ta precisando cirurgia nariz,0,2025-07-09T00:46:31Z
V3ofduTWkAQ,@catielerudek34,aiii divos ameiiii,0,2025-07-08T21:47:55Z
V3ofduTWkAQ,@GessicaFernandes-i3p,ju,0,2025-07-08T21:37:12Z
V3ofduTWkAQ,@AntonioPereira-ml5gv,beijo agora,0,2025-07-08T18:29:11Z
V3ofduTWkAQ,@edsonalvesbarbosa2671,ual,0,2025-07-08T17:38:28Z
V3ofduTWkAQ,@MariavalentinaMelo-b2o,pede namoroooooo,0,2025-07-08T16:10:24Z
V3ofduTWkAQ,@paulohenriquebuenoborgesal5289,guilherme ja passou hora pedir ju namoro,0,2025-07-08T16:04:28Z
V3ofduTWkAQ,@tatianeleonel8046,casal perfeito,0,2025-07-08T15:43:44Z
V3ofduTWkAQ,@tatianeleonel8046,so arrisca merece viver extraordinario,0,2025-07-08T15:41:35Z
V3ofduTWkAQ,@LarahAndrade-h5w,entao estao ficando,1,2025-07-08T14:42:58Z
V3ofduTWkAQ,@SophiaMatiasaraujo,voces so fica enrolando todo mundo sabe voces gostam,0,2025-07-08T14:22:01Z
V3ofduTWkAQ,@MariaDulceSousaPinheiro,casa lindo,0,2025-07-08T13:59:26Z
V3ofduTWkAQ,@MariaDulceSousaPinheiro,,0,2025-07-08T13:58:13Z
V3ofduTWkAQ,@manumonteiro8555,ju faz video ai voce vai falar pro guilherme quer outra menina,0,2025-07-08T12:37:43Z
V3ofduTWkAQ,@Eu_brumoreira,gente n vejo hora assumir,0,2025-07-08T07:45:23Z
V3ofduTWkAQ,@Eu_brumoreira,sempre q quiser kkkkk,0,2025-07-08T07:41:45Z
V3ofduTWkAQ,@Eu_brumoreira,gente to paralisada chocada desmaiada praticamente morta,0,2025-07-08T07:40:07Z
V3ofduTWkAQ,@Eu_brumoreira,ju ta anel vou desmaiar ninguem sabe oq acontece off,0,2025-07-08T07:38:17Z
V3ofduTWkAQ,@Eu_brumoreira,n sei desmaio grito,0,2025-07-08T07:36:00Z
V3ofduTWkAQ,@polarvil7828,novo,0,2025-07-08T01:09:58Z
V3ofduTWkAQ,@AntônioMiguel-w4h,fofo casal voce tambem achar clica aqui like favor,1,2025-07-08T01:06:16Z
V3ofduTWkAQ,@Marceline-j7g,julgui voces namorasse voce pretendiam ter quantos filhos,1,2025-07-08T01:05:44Z
V3ofduTWkAQ,@AntônioMiguel-w4h,acho,1,2025-07-08T01:04:42Z
